start,end,gc_content,z_score
384301,384800,35.6,-1.04
384401,384900,34.0,-1.3
384501,385000,35.6,-1.04
384601,385100,36.2,-0.94
384701,385200,38.4,-0.57
384801,385300,40.4,-0.24
384901,385400,38.6,-0.54
385001,385500,39.8,-0.34
385101,385600,40.4,-0.24
385201,385700,40.4,-0.24
385301,385800,39.6,-0.38
385401,385900,41.8,-0.01
385501,386000,40.2,-0.28
385601,386100,40.8,-0.18
385701,386200,39.4,-0.41
385801,386300,41.6,-0.04
385901,386400,44.2,0.39
386001,386500,46.8,0.82
386101,386600,46.8,0.82
386201,386700,47.8,0.98
386301,386800,50.0,1.35
386401,386900,47.6,0.95
386501,387000,43.8,0.32
386601,387100,41.4,-0.08
386701,387200,40.4,-0.24
386801,387300,36.0,-0.97
386901,387400,33.2,-1.43
387001,387500,32.8,-1.5
387101,387600,34.2,-1.27
387201,387700,35.8,-1.0
387301,387800,37.6,-0.71
387401,387900,41.8,-0.01
387501,388000,45.4,0.58
387601,388100,45.4,0.58
387701,388200,42.6,0.12
387801,388300,41.8,-0.01
387901,388400,43.0,0.19
388001,388500,40.6,-0.21
388101,388600,39.2,-0.44
388201,388700,44.4,0.42
388301,388800,46.8,0.82
388401,388900,44.2,0.39
388501,389000,44.4,0.42
388601,389100,47.0,0.85
388701,389200,44.6,0.45
388801,389300,44.4,0.42
388901,389400,41.0,-0.14
389001,389500,39.0,-0.47
389101,389600,38.0,-0.64
389201,389700,39.8,-0.34
389301,389800,36.2,-0.94
389401,389900,41.0,-0.14
389501,390000,40.2,-0.28
389601,390100,38.6,-0.54
389701,390200,33.4,-1.4
389801,390300,32.0,-1.63
389901,390400,30.2,-1.93
390001,390500,32.8,-1.5
390101,390600,32.6,-1.53
390201,390700,33.0,-1.47
390301,390800,32.4,-1.57
390401,390900,29.4,-2.06
390501,391000,26.0,-2.63
390601,391100,26.4,-2.56
390701,391200,28.6,-2.2
390801,391300,34.4,-1.24
390901,391400,38.4,-0.57
391001,391500,42.0,0.02
391101,391600,42.8,0.15
391201,391700,44.6,0.45
391301,391800,41.8,-0.01
391401,391900,42.4,0.09
391501,392000,42.0,0.02
391601,392100,43.8,0.32
391701,392200,44.6,0.45
391801,392300,44.2,0.39
391901,392400,43.6,0.29
392001,392500,41.8,-0.01
392101,392600,38.8,-0.51
392201,392700,34.4,-1.24
392301,392800,33.2,-1.43
392401,392900,31.2,-1.77
392501,393000,31.2,-1.77
392601,393100,30.8,-1.83
392701,393200,31.4,-1.73
392801,393300,32.4,-1.57
392901,393400,36.6,-0.87
393001,393500,39.0,-0.47
393101,393600,42.6,0.12
393201,393700,45.0,0.52
393301,393800,47.8,0.98
393401,393900,44.6,0.45
393501,394000,44.4,0.42
393601,394100,43.2,0.22
393701,394200,42.6,0.12
393801,394300,42.2,0.06
393901,394400,43.2,0.22
394001,394500,43.2,0.22
394101,394600,41.2,-0.11
394201,394700,39.8,-0.34
394301,394800,42.4,0.09
394401,394900,42.4,0.09
394501,395000,44.0,0.35
394601,395100,45.6,0.62
394701,395200,48.0,1.02
394801,395300,44.0,0.35
394901,395400,42.8,0.15
395001,395500,39.0,-0.47
395101,395600,38.0,-0.64
395201,395700,36.2,-0.94
395301,395800,37.2,-0.77
395401,395900,36.0,-0.97
395501,396000,38.2,-0.61
395601,396100,42.2,0.06
395701,396200,45.2,0.55
395801,396300,45.2,0.55
395901,396400,45.4,0.58
396001,396500,44.8,0.49
396101,396600,44.2,0.39
396201,396700,42.0,0.02
396301,396800,42.2,0.06
396401,396900,45.2,0.55
396501,397000,47.0,0.85
396601,397100,49.2,1.21
396701,397200,49.8,1.31
396801,397300,49.4,1.25
396901,397400,48.0,1.02
397001,397500,46.6,0.78
397101,397600,41.4,-0.08
397201,397700,42.8,0.15
397301,397800,41.6,-0.04
397401,397900,42.8,0.15
397501,398000,41.6,-0.04
397601,398100,42.0,0.02
397701,398200,39.8,-0.34
397801,398300,39.8,-0.34
397901,398400,38.2,-0.61
398001,398500,38.6,-0.54
398101,398600,39.0,-0.47
398201,398700,39.0,-0.47
398301,398800,38.4,-0.57
398401,398900,40.6,-0.21
398501,399000,45.0,0.52
398601,399100,48.2,1.05
398701,399200,48.8,1.15
398801,399300,52.2,1.71
398901,399400,51.6,1.61
399001,399500,50.8,1.48
399101,399600,48.2,1.05
399201,399700,48.0,1.02
399301,399800,45.8,0.65
399401,399900,42.0,0.02
399501,400000,38.6,-0.54
399601,400100,37.0,-0.81
399701,400200,36.0,-0.97
399801,400300,35.2,-1.1
399901,400400,37.0,-0.81
400001,400500,36.2,-0.94
400101,400600,38.4,-0.57
400201,400700,40.4,-0.24
400301,400800,40.4,-0.24
400401,400900,41.0,-0.14
400501,401000,44.0,0.35
400601,401100,39.4,-0.41
400701,401200,38.0,-0.64
400801,401300,38.8,-0.51
400901,401400,36.2,-0.94
401001,401500,35.6,-1.04
401101,401600,41.0,-0.14
401201,401700,42.6,0.12
401301,401800,43.2,0.22
401401,401900,48.6,1.11
401501,402000,50.4,1.41
401601,402100,51.8,1.64
401701,402200,54.8,2.14
401801,402300,59.8,2.97
401901,402400,61.6,3.27
402001,402500,64.4,3.73
402101,402600,66.4,4.06
402201,402700,66.4,4.06
402301,402800,66.6,4.09
402401,402900,65.6,3.93
402501,403000,58.8,2.8
402601,403100,52.4,1.74
402701,403200,47.8,0.98
402801,403300,42.2,0.06
402901,403400,37.6,-0.71
403001,403500,40.8,-0.18
403101,403600,41.6,-0.04
403201,403700,43.0,0.19
403301,403800,44.4,0.42
403401,403900,45.6,0.62
403501,404000,45.8,0.65
403601,404100,49.0,1.18
403701,404200,49.6,1.28
403801,404300,44.4,0.42
403901,404400,41.4,-0.08
404001,404500,38.8,-0.51
404101,404600,34.4,-1.24
404201,404700,31.4,-1.73
404301,404800,34.6,-1.2
404401,404900,36.6,-0.87
404501,405000,35.2,-1.1
404601,405100,35.0,-1.14
404701,405200,36.6,-0.87
404801,405300,38.2,-0.61
404901,405400,38.2,-0.61
405001,405500,42.4,0.09
405101,405600,46.0,0.68
405201,405700,49.4,1.25
405301,405800,49.8,1.31
405401,405900,53.0,1.84
405501,406000,52.6,1.78
405601,406100,52.0,1.68
405701,406200,49.4,1.25
405801,406300,50.4,1.41
405901,406400,48.2,1.05
406001,406500,46.0,0.68
406101,406600,47.6,0.95
406201,406700,46.0,0.68
406301,406800,43.4,0.25
406401,406900,41.2,-0.11
406501,407000,43.8,0.32
406601,407100,42.2,0.06
406701,407200,45.2,0.55
406801,407300,46.4,0.75
406901,407400,50.6,1.45
407001,407500,49.2,1.21
407101,407600,47.4,0.92
407201,407700,44.2,0.39
407301,407800,42.0,0.02
407401,407900,43.0,0.19
407501,408000,43.8,0.32
407601,408100,47.4,0.92
407701,408200,49.4,1.25
407801,408300,52.4,1.74
407901,408400,48.4,1.08
408001,408500,50.4,1.41
408101,408600,47.4,0.92
408201,408700,43.0,0.19
408301,408800,42.8,0.15
408401,408900,44.4,0.42
408501,409000,42.8,0.15
408601,409100,42.2,0.06
408701,409200,46.0,0.68
408801,409300,44.8,0.49
408901,409400,43.0,0.19
409001,409500,39.2,-0.44
409101,409600,39.2,-0.44
409201,409700,40.8,-0.18
409301,409800,41.0,-0.14
409401,409900,43.4,0.25
409501,410000,48.8,1.15
409601,410100,48.0,1.02
409701,410200,45.4,0.58
409801,410300,42.6,0.12
409901,410400,41.2,-0.11
410001,410500,40.6,-0.21
410101,410600,42.6,0.12
410201,410700,45.6,0.62
410301,410800,49.2,1.21
410401,410900,49.2,1.21
410501,411000,47.2,0.88
410601,411100,47.4,0.92
410701,411200,42.8,0.15
410801,411300,41.8,-0.01
410901,411400,40.4,-0.24
411001,411500,36.4,-0.9
411101,411600,32.8,-1.5
411201,411700,32.8,-1.5
411301,411800,31.0,-1.8
411401,411900,33.0,-1.47
411501,412000,35.6,-1.04
411601,412100,41.6,-0.04
411701,412200,44.4,0.42
411801,412300,47.0,0.85
411901,412400,46.8,0.82
412001,412500,47.2,0.88
412101,412600,45.0,0.52
412201,412700,45.0,0.52
412301,412800,43.4,0.25
412401,412900,45.6,0.62
412501,413000,47.2,0.88
412601,413100,46.4,0.75
412701,413200,47.4,0.92
412801,413300,48.0,1.02
412901,413400,47.0,0.85
413001,413500,46.6,0.78
413101,413600,46.2,0.72
413201,413700,46.4,0.75
413301,413800,47.4,0.92
413401,413900,47.6,0.95
413501,414000,46.6,0.78
413601,414100,47.4,0.92
413701,414200,46.8,0.82
413801,414300,51.6,1.61
413901,414400,56.0,2.34
414001,414500,61.6,3.27
414101,414600,66.8,4.13
414201,414700,71.0,4.82
414301,414800,69.0,4.49
414401,414900,62.6,3.43
414501,415000,56.8,2.47
414601,415100,50.8,1.48
414701,415200,49.4,1.25
414801,415300,47.0,0.85
414901,415400,48.2,1.05
415001,415500,49.2,1.21
415101,415600,50.2,1.38
415201,415700,47.6,0.95
415301,415800,48.4,1.08
415401,415900,48.8,1.15
415501,416000,46.6,0.78
415601,416100,44.8,0.49
415701,416200,42.0,0.02
415801,416300,39.0,-0.47
415901,416400,36.0,-0.97
416001,416500,38.2,-0.61
416101,416600,40.0,-0.31
416201,416700,40.8,-0.18
416301,416800,43.6,0.29
416401,416900,47.8,0.98
416501,417000,48.4,1.08
416601,417100,49.6,1.28
416701,417200,51.2,1.54
416801,417300,51.0,1.51
416901,417400,51.6,1.61
417001,417500,51.8,1.64
417101,417600,52.6,1.78
417201,417700,53.6,1.94
417301,417800,53.8,1.97
417401,417900,51.6,1.61
417501,418000,51.6,1.61
417601,418100,49.0,1.18
417701,418200,48.8,1.15
417801,418300,48.6,1.11
417901,418400,51.2,1.54
418001,418500,46.4,0.75
418101,418600,47.2,0.88
418201,418700,45.2,0.55
418301,418800,42.0,0.02
418401,418900,38.4,-0.57
418501,419000,41.2,-0.11
418601,419100,40.2,-0.28
418701,419200,37.0,-0.81
418801,419300,39.8,-0.34
418901,419400,42.6,0.12
419001,419500,43.6,0.29
419101,419600,44.4,0.42
419201,419700,50.8,1.48
419301,419800,50.6,1.45
419401,419900,52.0,1.68
419501,420000,51.0,1.51
419601,420100,50.6,1.45
419701,420200,49.4,1.25
419801,420300,48.6,1.11
419901,420400,45.2,0.55
420001,420500,46.2,0.72
420101,420600,46.6,0.78
420201,420700,44.6,0.45
420301,420800,42.8,0.15
420401,420900,43.4,0.25
420501,421000,43.2,0.22
420601,421100,44.6,0.45
420701,421200,45.0,0.52
420801,421300,47.4,0.92
420901,421400,49.2,1.21
421001,421500,51.0,1.51
421101,421600,51.0,1.51
421201,421700,51.6,1.61
421301,421800,49.4,1.25
421401,421900,45.6,0.62
421501,422000,45.6,0.62
421601,422100,44.2,0.39
421701,422200,43.6,0.29
421801,422300,48.6,1.11
421901,422400,52.6,1.78
422001,422500,50.8,1.48
422101,422600,50.0,1.35
422201,422700,48.0,1.02
422301,422800,43.2,0.22
422401,422900,39.6,-0.38
422501,423000,37.8,-0.67
422601,423100,41.6,-0.04
422701,423200,44.8,0.49
422801,423300,46.6,0.78
422901,423400,46.4,0.75
423001,423500,45.2,0.55
423101,423600,41.6,-0.04
423201,423700,40.8,-0.18
423301,423800,42.0,0.02
423401,423900,41.6,-0.04
423501,424000,45.6,0.62
423601,424100,49.8,1.31
423701,424200,53.4,1.91
423801,424300,52.2,1.71
423901,424400,55.4,2.24
424001,424500,55.6,2.27
424101,424600,49.4,1.25
424201,424700,47.8,0.98
424301,424800,50.2,1.38
424401,424900,49.6,1.28
424501,425000,50.2,1.38
424601,425100,53.4,1.91
424701,425200,51.0,1.51
424801,425300,49.0,1.18
424901,425400,44.4,0.42
425001,425500,40.0,-0.31
425101,425600,39.4,-0.41
425201,425700,41.8,-0.01
425301,425800,40.2,-0.28
425401,425900,42.0,0.02
425501,426000,43.0,0.19
425601,426100,45.4,0.58
425701,426200,46.4,0.75
425801,426300,47.8,0.98
425901,426400,49.6,1.28
426001,426500,53.2,1.88
426101,426600,51.4,1.58
426201,426700,50.4,1.41
426301,426800,49.2,1.21
426401,426900,50.6,1.45
426501,427000,49.6,1.28
426601,427100,45.0,0.52
426701,427200,42.2,0.06
426801,427300,41.0,-0.14
426901,427400,37.0,-0.81
427001,427500,35.4,-1.07
427101,427600,38.2,-0.61
427201,427700,39.6,-0.38
427301,427800,42.6,0.12
427401,427900,46.0,0.68
427501,428000,44.4,0.42
427601,428100,45.4,0.58
427701,428200,42.0,0.02
427801,428300,38.0,-0.64
427901,428400,37.0,-0.81
428001,428500,38.2,-0.61
428101,428600,38.4,-0.57
428201,428700,41.0,-0.14
428301,428800,41.8,-0.01
428401,428900,41.2,-0.11
428501,429000,43.6,0.29
428601,429100,41.0,-0.14
428701,429200,42.2,0.06
428801,429300,46.4,0.75
428901,429400,47.8,0.98
429001,429500,43.6,0.29
429101,429600,45.6,0.62
429201,429700,42.8,0.15
429301,429800,39.6,-0.38
429401,429900,38.2,-0.61
429501,430000,43.2,0.22
429601,430100,41.8,-0.01
429701,430200,44.2,0.39
429801,430300,46.2,0.72
429901,430400,50.6,1.45
430001,430500,48.4,1.08
430101,430600,47.8,0.98
430201,430700,45.2,0.55
430301,430800,43.8,0.32
430401,430900,42.2,0.06
430501,431000,45.0,0.52
430601,431100,46.4,0.75
430701,431200,47.8,0.98
430801,431300,48.8,1.15
430901,431400,46.0,0.68
431001,431500,43.8,0.32
431101,431600,45.8,0.65
431201,431700,46.8,0.82
431301,431800,46.4,0.75
431401,431900,46.4,0.75
431501,432000,43.8,0.32
431601,432100,44.0,0.35
431701,432200,44.2,0.39
431801,432300,46.2,0.72
431901,432400,45.4,0.58
432001,432500,45.6,0.62
432101,432600,44.6,0.45
432201,432700,45.0,0.52
432301,432800,43.4,0.25
432401,432900,45.4,0.58
432501,433000,49.0,1.18
432601,433100,49.0,1.18
432701,433200,50.2,1.38
432801,433300,55.0,2.17
432901,433400,58.2,2.7
433001,433500,62.4,3.4
433101,433600,64.6,3.76
433201,433700,67.0,4.16
433301,433800,65.6,3.93
433401,433900,66.6,4.09
433501,434000,65.0,3.83
433601,434100,67.0,4.16
433701,434200,67.2,4.19
433801,434300,67.4,4.23
433901,434400,65.8,3.96
434001,434500,64.8,3.8
434101,434600,64.4,3.73
434201,434700,64.2,3.7
434301,434800,64.2,3.7
434401,434900,65.2,3.86
434501,435000,62.0,3.33
434601,435100,61.8,3.3
434701,435200,58.4,2.74
434801,435300,54.6,2.11
434901,435400,50.0,1.35
435001,435500,49.6,1.28
435101,435600,46.2,0.72
435201,435700,45.8,0.65
435301,435800,44.2,0.39
435401,435900,47.6,0.95
435501,436000,48.4,1.08
435601,436100,51.0,1.51
435701,436200,51.6,1.61
435801,436300,55.6,2.27
435901,436400,53.4,1.91
436001,436500,52.2,1.71
436101,436600,48.2,1.05
436201,436700,47.8,0.98
436301,436800,46.0,0.68
436401,436900,45.2,0.55
436501,437000,41.6,-0.04
436601,437100,43.2,0.22
436701,437200,42.2,0.06
436801,437300,44.0,0.35
436901,437400,44.2,0.39
437001,437500,47.8,0.98
437101,437600,44.8,0.49
437201,437700,44.2,0.39
437301,437800,40.2,-0.28
437401,437900,43.0,0.19
437501,438000,42.2,0.06
437601,438100,45.8,0.65
437701,438200,48.0,1.02
437801,438300,50.4,1.41
437901,438400,47.0,0.85
438001,438500,51.4,1.58
438101,438600,51.0,1.51
438201,438700,50.2,1.38
438301,438800,50.4,1.41
438401,438900,52.0,1.68
438501,439000,47.4,0.92
438601,439100,47.4,0.92
438701,439200,47.8,0.98
438801,439300,47.6,0.95
438901,439400,47.8,0.98
439001,439500,51.0,1.51
439101,439600,50.4,1.41
439201,439700,48.4,1.08
439301,439800,47.0,0.85
439401,439900,47.4,0.92
439501,440000,48.0,1.02
439601,440100,49.6,1.28
439701,440200,50.8,1.48
439801,440300,53.4,1.91
439901,440400,52.4,1.74
440001,440500,49.6,1.28
440101,440600,48.4,1.08
440201,440700,49.2,1.21
440301,440800,48.8,1.15
440401,440900,51.4,1.58
440501,441000,51.8,1.64
440601,441100,53.2,1.88
440701,441200,53.6,1.94
440801,441300,51.0,1.51
440901,441400,50.0,1.35
441001,441500,50.4,1.41
441101,441600,47.2,0.88
441201,441700,43.8,0.32
441301,441800,42.2,0.06
441401,441900,38.2,-0.61
441501,442000,35.6,-1.04
441601,442100,37.4,-0.74
441701,442200,38.8,-0.51
441801,442300,40.2,-0.28
441901,442400,43.6,0.29
442001,442500,47.8,0.98
442101,442600,49.0,1.18
442201,442700,53.2,1.88
442301,442800,54.6,2.11
442401,442900,51.6,1.61
442501,443000,48.6,1.11
442601,443100,45.8,0.65
442701,443200,41.0,-0.14
442801,443300,38.6,-0.54
442901,443400,36.8,-0.84
443001,443500,34.8,-1.17
443101,443600,35.0,-1.14
443201,443700,37.4,-0.74
443301,443800,42.8,0.15
443401,443900,48.4,1.08
443501,444000,51.4,1.58
443601,444100,54.4,2.07
443701,444200,50.2,1.38
443801,444300,45.8,0.65
443901,444400,42.0,0.02
444001,444500,42.6,0.12
444101,444600,40.0,-0.31
444201,444700,41.4,-0.08
444301,444800,43.8,0.32
444401,444900,45.2,0.55
444501,445000,47.4,0.92
444601,445100,46.4,0.75
444701,445200,47.0,0.85
444801,445300,46.0,0.68
444901,445400,47.2,0.88
445001,445500,47.2,0.88
445101,445600,50.0,1.35
445201,445700,51.0,1.51
445301,445800,51.2,1.54
445401,445900,49.4,1.25
445501,446000,48.4,1.08
445601,446100,47.8,0.98
445701,446200,46.2,0.72
445801,446300,47.6,0.95
445901,446400,48.4,1.08
446001,446500,45.8,0.65
446101,446600,45.4,0.58
446201,446700,47.8,0.98
446301,446800,48.2,1.05
446401,446900,45.2,0.55
446501,447000,45.6,0.62
446601,447100,44.4,0.42
446701,447200,39.6,-0.38
446801,447300,35.6,-1.04
446901,447400,37.6,-0.71
447001,447500,39.2,-0.44
447101,447600,38.0,-0.64
447201,447700,44.0,0.35
447301,447800,46.2,0.72
447401,447900,48.0,1.02
447501,448000,45.6,0.62
447601,448100,47.0,0.85
447701,448200,46.2,0.72
447801,448300,46.0,0.68
447901,448400,46.6,0.78
448001,448500,48.2,1.05
448101,448600,47.8,0.98
448201,448700,47.8,0.98
448301,448800,46.4,0.75
448401,448900,48.2,1.05
448501,449000,44.6,0.45
448601,449100,43.6,0.29
448701,449200,41.4,-0.08
448801,449300,40.4,-0.24
448901,449400,35.2,-1.1
449001,449500,40.8,-0.18
449101,449600,43.0,0.19
449201,449700,42.6,0.12
449301,449800,44.2,0.39
449401,449900,43.0,0.19
449501,450000,40.0,-0.31
449601,450100,39.4,-0.41
449701,450200,40.2,-0.28
449801,450300,36.6,-0.87
449901,450400,38.4,-0.57
450001,450500,37.8,-0.67
450101,450600,35.8,-1.0
450201,450700,35.0,-1.14
450301,450800,40.4,-0.24
450401,450900,44.2,0.39
450501,451000,45.6,0.62
450601,451100,45.4,0.58
450701,451200,43.8,0.32
450801,451300,40.6,-0.21
450901,451400,34.6,-1.2
451001,451500,36.0,-0.97
451101,451600,40.0,-0.31
451201,451700,45.2,0.55
451301,451800,45.4,0.58
451401,451900,47.2,0.88
451501,452000,44.8,0.49
451601,452100,42.0,0.02
451701,452200,36.0,-0.97
451801,452300,35.6,-1.04
451901,452400,37.6,-0.71
452001,452500,39.6,-0.38
452101,452600,38.8,-0.51
452201,452700,40.6,-0.21
452301,452800,40.8,-0.18
452401,452900,41.4,-0.08
452501,453000,40.8,-0.18
452601,453100,44.4,0.42
452701,453200,48.2,1.05
452801,453300,51.4,1.58
452901,453400,52.8,1.81
453001,453500,53.4,1.91
453101,453600,54.6,2.11
453201,453700,48.2,1.05
453301,453800,45.4,0.58
453401,453900,45.6,0.62
453501,454000,45.2,0.55
453601,454100,45.0,0.52
453701,454200,49.0,1.18
453801,454300,52.0,1.68
453901,454400,48.6,1.11
454001,454500,48.6,1.11
454101,454600,45.0,0.52
454201,454700,46.4,0.75
454301,454800,46.8,0.82
454401,454900,50.8,1.48
454501,455000,51.8,1.64
454601,455100,54.0,2.01
454701,455200,54.0,2.01
454801,455300,50.2,1.38
454901,455400,50.6,1.45
455001,455500,52.6,1.78
455101,455600,54.8,2.14
455201,455700,57.4,2.57
455301,455800,55.4,2.24
455401,455900,51.4,1.58
455501,456000,51.6,1.61
455601,456100,48.4,1.08
455701,456200,43.0,0.19
455801,456300,43.8,0.32
455901,456400,41.0,-0.14
456001,456500,35.0,-1.14
456101,456600,35.0,-1.14
456201,456700,34.0,-1.3
456301,456800,35.4,-1.07
456401,456900,36.6,-0.87
456501,457000,34.0,-1.3
456601,457100,30.8,-1.83
456701,457200,30.0,-1.96
456801,457300,28.8,-2.16
456901,457400,28.8,-2.16
457001,457500,33.2,-1.43
457101,457600,34.2,-1.27
457201,457700,35.8,-1.0
457301,457800,37.6,-0.71
457401,457900,36.4,-0.9
457501,458000,35.6,-1.04
457601,458100,42.2,0.06
457701,458200,48.0,1.02
457801,458300,50.0,1.35
457901,458400,57.0,2.5
458001,458500,61.0,3.17
458101,458600,58.8,2.8
458201,458700,55.0,2.17
458301,458800,51.4,1.58
458401,458900,44.2,0.39
458501,459000,41.8,-0.01
458601,459100,37.8,-0.67
458701,459200,38.6,-0.54
458801,459300,43.2,0.22
458901,459400,45.2,0.55
459001,459500,42.0,0.02
459101,459600,41.0,-0.14
459201,459700,41.2,-0.11
459301,459800,39.8,-0.34
459401,459900,40.8,-0.18
459501,460000,39.6,-0.38
459601,460100,43.0,0.19
459701,460200,39.8,-0.34
459801,460300,36.2,-0.94
459901,460400,33.8,-1.33
460001,460500,34.6,-1.2
460101,460600,33.0,-1.47
460201,460700,34.0,-1.3
460301,460800,34.8,-1.17
460401,460900,34.2,-1.27
460501,461000,37.0,-0.81
460601,461100,38.6,-0.54
460701,461200,38.2,-0.61
460801,461300,39.2,-0.44
460901,461400,42.6,0.12
461001,461500,42.6,0.12
461101,461600,41.8,-0.01
461201,461700,44.0,0.35
461301,461800,46.0,0.68
461401,461900,46.4,0.75
461501,462000,44.6,0.45
461601,462100,41.8,-0.01
461701,462200,39.4,-0.41
461801,462300,33.6,-1.37
